encounter_time,male,female
6.034883547568567,"sex: -1, alleles: -0.02","sex: 1, alleles: -1.01"
6.0351088714445575,"sex: -1, alleles: 0.35","sex: 1, alleles: 1.17"
6.035310549406525,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.47"
6.035688355629566,"sex: -1, alleles: 1.15","sex: 1, alleles: 0.88"
6.035925912325423,"sex: -1, alleles: 0.16","sex: 1, alleles: 0.43"
6.0370869036046,"sex: -1, alleles: 0.82","sex: 1, alleles: 0.79"
6.037519594751998,"sex: -1, alleles: 0.71","sex: 1, alleles: -0.25"
6.037681569864749,"sex: -1, alleles: 0.62","sex: 1, alleles: 0.46"
6.037691363370069,"sex: -1, alleles: -0.16","sex: 1, alleles: -2.03"
6.039313799001889,"sex: -1, alleles: 0.92","sex: 1, alleles: -1.1"
6.039507391354758,"sex: -1, alleles: 0.37","sex: 1, alleles: 0.68"
6.041159637802347,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.55"
6.043920130263448,"sex: -1, alleles: -0.16","sex: 1, alleles: 0.76"
6.044224228608845,"sex: -1, alleles: 0.05","sex: 1, alleles: 0.66"
6.044707437133681,"sex: -1, alleles: 0.85","sex: 1, alleles: -0.21"
6.04637374383606,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.18"
6.047215620544281,"sex: -1, alleles: -0.7","sex: 1, alleles: 0.49"
6.047812606543322,"sex: -1, alleles: 0.72","sex: 1, alleles: -0.85"
6.047913430712933,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.47"
6.049243801309064,"sex: -1, alleles: -0.26","sex: 1, alleles: 0.63"
6.050164927020126,"sex: -1, alleles: 0.22","sex: 1, alleles: -0.9"
6.050559825421978,"sex: -1, alleles: -0.05","sex: 1, alleles: -0.23"
6.052452058337451,"sex: -1, alleles: 1.02","sex: 1, alleles: -0.3"
6.052935411916568,"sex: -1, alleles: 0.92","sex: 1, alleles: -0.06"
6.05590589670861,"sex: -1, alleles: -0.33","sex: 1, alleles: 0.32"
6.057787246948154,"sex: -1, alleles: -0.18","sex: 1, alleles: 0.42"
6.057934811094693,"sex: -1, alleles: 0.71","sex: 1, alleles: 1.26"
6.058086159122663,"sex: -1, alleles: -0.41","sex: 1, alleles: 0.13"
6.058298344011172,"sex: -1, alleles: -1.27","sex: 1, alleles: 1.58"
6.059659518094452,"sex: -1, alleles: 0.88","sex: 1, alleles: -1.1"
6.059933497310657,"sex: -1, alleles: -0.62","sex: 1, alleles: 0.52"
6.060607340563116,"sex: -1, alleles: 0.89","sex: 1, alleles: -0.49"
6.061050947489724,"sex: -1, alleles: 0.72","sex: 1, alleles: -0.88"
6.061488661170015,"sex: -1, alleles: -0.48","sex: 1, alleles: -0.04"
6.062789287692305,"sex: -1, alleles: -0.59","sex: 1, alleles: -0.33"
6.065241247214957,"sex: -1, alleles: -1.57","sex: 1, alleles: 0.97"
6.065546617191282,"sex: -1, alleles: 1.05","sex: 1, alleles: 0.72"
6.065810282576403,"sex: -1, alleles: -0.09","sex: 1, alleles: -0.63"
6.066782752714178,"sex: -1, alleles: 1.05","sex: 1, alleles: -0.69"
6.067110938018281,"sex: -1, alleles: 1.76","sex: 1, alleles: -0.3"
6.068477172680166,"sex: -1, alleles: 0.36","sex: 1, alleles: 0.63"
6.069016377543499,"sex: -1, alleles: 0.26","sex: 1, alleles: -0.32"
6.0698333223248415,"sex: -1, alleles: 0.15","sex: 1, alleles: 1.24"
6.069928016970088,"sex: -1, alleles: 0.42","sex: 1, alleles: -0.18"
6.0707351275760475,"sex: -1, alleles: 0.91","sex: 1, alleles: -1.01"
6.071486330241114,"sex: -1, alleles: -0.7","sex: 1, alleles: -0.96"
6.07274037316555,"sex: -1, alleles: -0.82","sex: 1, alleles: -0.81"
6.075339764766074,"sex: -1, alleles: -0.23","sex: 1, alleles: 0.56"
6.0762501767614,"sex: -1, alleles: -0.02","sex: 1, alleles: 0.32"
6.076837541227745,"sex: -1, alleles: 0.18","sex: 1, alleles: 0.78"
6.077649140054622,"sex: -1, alleles: -0.72","sex: 1, alleles: -0.45"
6.077748872610868,"sex: -1, alleles: 0.36","sex: 1, alleles: -0.86"
6.077883562442935,"sex: -1, alleles: 1.0","sex: 1, alleles: -0.69"
6.077949781709066,"sex: -1, alleles: -1.73","sex: 1, alleles: 0.13"
6.078219621259433,"sex: -1, alleles: -1.26","sex: 1, alleles: 0.06"
6.080873095250439,"sex: -1, alleles: 0.03","sex: 1, alleles: 0.46"
6.081004008836395,"sex: -1, alleles: 0.55","sex: 1, alleles: -0.18"
6.081458882558428,"sex: -1, alleles: 0.55","sex: 1, alleles: -0.4"
6.081729245984515,"sex: -1, alleles: 0.01","sex: 1, alleles: -0.77"
6.081989705137177,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.4"
6.083486697761892,"sex: -1, alleles: 0.88","sex: 1, alleles: -0.34"
6.084082624374739,"sex: -1, alleles: 0.54","sex: 1, alleles: 0.35"
6.084158453677275,"sex: -1, alleles: 0.92","sex: 1, alleles: 1.04"
6.084212401381254,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.76"
6.084213394762562,"sex: -1, alleles: 0.53","sex: 1, alleles: -1.1"
6.084857707217995,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.75"
6.085530964795815,"sex: -1, alleles: -0.16","sex: 1, alleles: -0.21"
6.087480455686615,"sex: -1, alleles: 0.07","sex: 1, alleles: -0.38"
6.088395772220933,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.43"
6.088609182779591,"sex: -1, alleles: 1.01","sex: 1, alleles: -0.46"
6.089721118011028,"sex: -1, alleles: 0.29","sex: 1, alleles: 0.8"
6.08973996233384,"sex: -1, alleles: -0.55","sex: 1, alleles: 1.03"
6.09073731710385,"sex: -1, alleles: -0.18","sex: 1, alleles: -0.06"
6.09201412374045,"sex: -1, alleles: 0.96","sex: 1, alleles: 0.13"
6.0921650516616435,"sex: -1, alleles: -0.69","sex: 1, alleles: -0.17"
6.0922419450520495,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.38"
6.09318166591857,"sex: -1, alleles: 0.19","sex: 1, alleles: -0.18"
6.0945041352300695,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.1"
6.0955007507858285,"sex: -1, alleles: 0.13","sex: 1, alleles: -0.02"
6.096130452212086,"sex: -1, alleles: 0.32","sex: 1, alleles: -0.11"
6.096373496820339,"sex: -1, alleles: -0.45","sex: 1, alleles: -0.32"
6.099385696916026,"sex: -1, alleles: -0.62","sex: 1, alleles: 0.7"
6.102709412313202,"sex: -1, alleles: -0.75","sex: 1, alleles: 0.43"
6.104754653343745,"sex: -1, alleles: -0.21","sex: 1, alleles: 0.18"
6.106624719064193,"sex: -1, alleles: 1.72","sex: 1, alleles: 0.26"
6.107058540387008,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.41"
6.107761227214308,"sex: -1, alleles: -0.34","sex: 1, alleles: 1.19"
6.108394713504297,"sex: -1, alleles: -0.39","sex: 1, alleles: 0.27"
6.108417645390691,"sex: -1, alleles: -0.04","sex: 1, alleles: 0.23"
6.109093363569972,"sex: -1, alleles: 1.02","sex: 1, alleles: -0.28"
6.109527603895442,"sex: -1, alleles: 1.85","sex: 1, alleles: -0.47"
6.110234618620112,"sex: -1, alleles: -0.94","sex: 1, alleles: 0.77"
6.112014546246916,"sex: -1, alleles: 0.12","sex: 1, alleles: 1.11"
6.113776842218076,"sex: -1, alleles: -0.48","sex: 1, alleles: 1.06"
6.114896863600137,"sex: -1, alleles: 0.27","sex: 1, alleles: 0.96"
6.114975629536218,"sex: -1, alleles: 0.22","sex: 1, alleles: 0.44"
6.115514004153413,"sex: -1, alleles: 0.83","sex: 1, alleles: 0.84"
6.116330445935949,"sex: -1, alleles: 1.85","sex: 1, alleles: -0.23"
6.117400207782984,"sex: -1, alleles: 0.85","sex: 1, alleles: -0.15"
6.120516184951441,"sex: -1, alleles: -0.69","sex: 1, alleles: 1.58"
6.122684041452976,"sex: -1, alleles: 0.15","sex: 1, alleles: -0.73"
6.126012721629291,"sex: -1, alleles: 0.63","sex: 1, alleles: 0.63"
6.127210837678835,"sex: -1, alleles: -1.86","sex: 1, alleles: -0.23"
6.128061586102996,"sex: -1, alleles: 0.83","sex: 1, alleles: 1.58"
6.1288287657384,"sex: -1, alleles: 0.54","sex: 1, alleles: 0.16"
6.129609958983947,"sex: -1, alleles: 0.67","sex: 1, alleles: 0.58"
6.129724086771291,"sex: -1, alleles: 0.24","sex: 1, alleles: 0.26"
6.129969323033414,"sex: -1, alleles: 1.01","sex: 1, alleles: -0.75"
6.131037192094308,"sex: -1, alleles: 0.55","sex: 1, alleles: -0.46"
6.132538932663753,"sex: -1, alleles: -0.23","sex: 1, alleles: 0.29"
6.132606189906615,"sex: -1, alleles: 1.11","sex: 1, alleles: -0.3"
6.137156466132801,"sex: -1, alleles: 1.11","sex: 1, alleles: 0.15"
6.138945573893173,"sex: -1, alleles: 0.53","sex: 1, alleles: -0.15"
6.141428938883022,"sex: -1, alleles: 0.15","sex: 1, alleles: -0.23"
6.141866041787934,"sex: -1, alleles: 0.49","sex: 1, alleles: -0.46"
6.145142645543487,"sex: -1, alleles: -0.12","sex: 1, alleles: 0.58"
6.145874829076722,"sex: -1, alleles: -0.6","sex: 1, alleles: 1.62"
6.14667491783118,"sex: -1, alleles: -0.26","sex: 1, alleles: 0.94"
6.148125061331208,"sex: -1, alleles: 0.45","sex: 1, alleles: -0.19"
6.148242550642267,"sex: -1, alleles: -0.22","sex: 1, alleles: 1.1"
6.149369049575896,"sex: -1, alleles: 0.71","sex: 1, alleles: -0.22"
6.150155938281638,"sex: -1, alleles: 2.0","sex: 1, alleles: 0.99"
6.151348434772668,"sex: -1, alleles: -0.25","sex: 1, alleles: -0.76"
6.151702017643441,"sex: -1, alleles: -0.75","sex: 1, alleles: 0.59"
6.153040568462625,"sex: -1, alleles: -0.04","sex: 1, alleles: -1.43"
6.153090387303462,"sex: -1, alleles: -0.69","sex: 1, alleles: 0.42"
6.153689757389271,"sex: -1, alleles: -0.94","sex: 1, alleles: 0.42"
6.154561821198984,"sex: -1, alleles: 0.37","sex: 1, alleles: -0.21"
6.155451597752973,"sex: -1, alleles: -1.07","sex: 1, alleles: -0.9"
6.157955949118385,"sex: -1, alleles: 0.7","sex: 1, alleles: 0.83"
6.1584515305956,"sex: -1, alleles: -0.1","sex: 1, alleles: 0.42"
6.159344289675802,"sex: -1, alleles: -0.48","sex: 1, alleles: 0.26"
6.159763002831541,"sex: -1, alleles: 0.24","sex: 1, alleles: -0.83"
6.162313600037189,"sex: -1, alleles: 0.71","sex: 1, alleles: 0.59"
6.16495686715635,"sex: -1, alleles: -1.44","sex: 1, alleles: 0.59"
6.165872228515898,"sex: -1, alleles: -0.3","sex: 1, alleles: -0.84"
6.16638442477602,"sex: -1, alleles: -0.44","sex: 1, alleles: 0.83"
6.168936897071561,"sex: -1, alleles: 0.75","sex: 1, alleles: -0.84"
6.169675397459937,"sex: -1, alleles: -0.45","sex: 1, alleles: -0.24"
6.170329198791537,"sex: -1, alleles: 0.06","sex: 1, alleles: 1.45"
6.170434283246346,"sex: -1, alleles: 0.72","sex: 1, alleles: 2.06"
6.171394240503071,"sex: -1, alleles: -0.3","sex: 1, alleles: -0.81"
6.1716443047118625,"sex: -1, alleles: -0.72","sex: 1, alleles: 0.43"
6.172875435690349,"sex: -1, alleles: -0.76","sex: 1, alleles: 0.13"
6.173338367462526,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.96"
6.173410133703644,"sex: -1, alleles: 0.38","sex: 1, alleles: 0.9"
6.174793516609383,"sex: -1, alleles: 0.25","sex: 1, alleles: -0.9"
6.176393784536607,"sex: -1, alleles: 0.11","sex: 1, alleles: 0.7"
6.176397026892521,"sex: -1, alleles: 0.7","sex: 1, alleles: 1.35"
6.1764102095934685,"sex: -1, alleles: 0.59","sex: 1, alleles: 0.67"
6.1776703015801235,"sex: -1, alleles: 0.32","sex: 1, alleles: 1.11"
6.179510552013367,"sex: -1, alleles: -0.3","sex: 1, alleles: -0.53"
6.181109088998607,"sex: -1, alleles: 0.7","sex: 1, alleles: 0.49"
6.181172840827647,"sex: -1, alleles: 1.29","sex: 1, alleles: 0.03"
6.181348295619939,"sex: -1, alleles: -0.18","sex: 1, alleles: 1.58"
6.1819099592179505,"sex: -1, alleles: 0.23","sex: 1, alleles: 0.11"
6.182034748526666,"sex: -1, alleles: -0.41","sex: 1, alleles: 0.67"
6.183343462520449,"sex: -1, alleles: 0.42","sex: 1, alleles: 0.99"
6.183543529430542,"sex: -1, alleles: 0.42","sex: 1, alleles: 1.06"
6.184040349659504,"sex: -1, alleles: 1.29","sex: 1, alleles: 0.11"
6.184279208954647,"sex: -1, alleles: 0.75","sex: 1, alleles: -0.16"
6.185303946692539,"sex: -1, alleles: 0.14","sex: 1, alleles: -0.39"
6.187008251634091,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.26"
6.187433310370753,"sex: -1, alleles: -0.18","sex: 1, alleles: -0.39"
6.187454434896775,"sex: -1, alleles: -0.84","sex: 1, alleles: 0.98"
6.18748795849096,"sex: -1, alleles: 0.17","sex: 1, alleles: 0.02"
6.188183078318532,"sex: -1, alleles: -0.08","sex: 1, alleles: -0.88"
6.189838076839905,"sex: -1, alleles: 0.71","sex: 1, alleles: -0.9"
6.191487012790462,"sex: -1, alleles: 0.34","sex: 1, alleles: -0.11"
6.192205988177449,"sex: -1, alleles: 0.31","sex: 1, alleles: 1.58"
6.193113556916323,"sex: -1, alleles: -0.18","sex: 1, alleles: 0.43"
6.1933281763821,"sex: -1, alleles: 0.5","sex: 1, alleles: -0.01"
6.197284292720026,"sex: -1, alleles: 0.9","sex: 1, alleles: -0.21"
6.199209544125117,"sex: -1, alleles: -0.03","sex: 1, alleles: 0.65"
6.199551653851156,"sex: -1, alleles: 0.19","sex: 1, alleles: 0.0"
6.199994314282536,"sex: -1, alleles: 0.88","sex: 1, alleles: 0.13"
6.200995236411301,"sex: -1, alleles: 0.68","sex: 1, alleles: -0.18"
6.202056358677771,"sex: -1, alleles: -0.82","sex: 1, alleles: 0.59"
6.202310391661088,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.78"
6.203700410709148,"sex: -1, alleles: -0.72","sex: 1, alleles: 0.58"
6.20506651300428,"sex: -1, alleles: -0.1","sex: 1, alleles: -0.81"
6.206397868701373,"sex: -1, alleles: -0.08","sex: 1, alleles: 1.06"
6.2065240529441414,"sex: -1, alleles: 1.4","sex: 1, alleles: -0.53"
6.209278730105253,"sex: -1, alleles: 0.27","sex: 1, alleles: -0.84"
6.209340284027903,"sex: -1, alleles: 0.49","sex: 1, alleles: 1.45"
6.2097656971956585,"sex: -1, alleles: -0.38","sex: 1, alleles: 0.0"
6.2100025703684345,"sex: -1, alleles: -0.88","sex: 1, alleles: -0.31"
6.211355676519451,"sex: -1, alleles: 0.0","sex: 1, alleles: 0.58"
6.212089316688829,"sex: -1, alleles: 0.43","sex: 1, alleles: -0.17"
6.212970677005622,"sex: -1, alleles: -0.3","sex: 1, alleles: 0.52"
6.213086309761773,"sex: -1, alleles: 0.47","sex: 1, alleles: 0.66"
6.2145138555577,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.84"
6.215090796800112,"sex: -1, alleles: 0.1","sex: 1, alleles: -0.11"
6.217614662229545,"sex: -1, alleles: 1.04","sex: 1, alleles: -0.79"
6.218935298322083,"sex: -1, alleles: 0.25","sex: 1, alleles: -0.81"
6.219263571680319,"sex: -1, alleles: 0.23","sex: 1, alleles: -0.42"
6.2206426276822935,"sex: -1, alleles: 0.42","sex: 1, alleles: -0.71"
6.221444973715274,"sex: -1, alleles: 1.85","sex: 1, alleles: 0.56"
6.221783669577067,"sex: -1, alleles: 1.32","sex: 1, alleles: -0.14"
6.221945183502088,"sex: -1, alleles: -0.9","sex: 1, alleles: -0.04"
6.22580674264972,"sex: -1, alleles: 0.86","sex: 1, alleles: -0.47"
6.227518312928922,"sex: -1, alleles: -0.69","sex: 1, alleles: 0.68"
6.228056498576375,"sex: -1, alleles: 1.29","sex: 1, alleles: 0.99"
6.22841040601405,"sex: -1, alleles: 0.45","sex: 1, alleles: 0.66"
6.228709099741852,"sex: -1, alleles: 0.16","sex: 1, alleles: 0.4"
6.228926955676853,"sex: -1, alleles: 0.56","sex: 1, alleles: -0.09"
6.229270695700382,"sex: -1, alleles: -0.33","sex: 1, alleles: 0.09"
6.231192510972168,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.58"
6.231365304532657,"sex: -1, alleles: -0.98","sex: 1, alleles: -0.38"
6.234336360032016,"sex: -1, alleles: 0.55","sex: 1, alleles: -0.75"
6.235014865892901,"sex: -1, alleles: -0.39","sex: 1, alleles: -0.01"
6.235252316219783,"sex: -1, alleles: -1.56","sex: 1, alleles: -0.02"
6.235394036774791,"sex: -1, alleles: 0.72","sex: 1, alleles: 0.46"
6.2375731914497266,"sex: -1, alleles: 0.88","sex: 1, alleles: -2.03"
6.237726838269015,"sex: -1, alleles: 0.92","sex: 1, alleles: -0.42"
6.2401146927991675,"sex: -1, alleles: -0.38","sex: 1, alleles: -0.17"
6.243171043543083,"sex: -1, alleles: 0.18","sex: 1, alleles: -0.13"
6.2435180365331835,"sex: -1, alleles: -0.08","sex: 1, alleles: -0.04"
6.244532462317219,"sex: -1, alleles: -0.34","sex: 1, alleles: -0.69"
6.24583434554195,"sex: -1, alleles: 0.88","sex: 1, alleles: -0.02"
6.246068276143855,"sex: -1, alleles: 0.72","sex: 1, alleles: 0.46"
6.2472604801969736,"sex: -1, alleles: -0.7","sex: 1, alleles: -1.1"
6.2475142589112895,"sex: -1, alleles: 2.0","sex: 1, alleles: -1.17"
6.250006079896627,"sex: -1, alleles: 0.04","sex: 1, alleles: 1.42"
6.250552413614457,"sex: -1, alleles: 0.9","sex: 1, alleles: -0.28"
6.252435698589585,"sex: -1, alleles: 0.35","sex: 1, alleles: -0.39"
6.252662928733644,"sex: -1, alleles: 0.26","sex: 1, alleles: -0.24"
6.254291047930763,"sex: -1, alleles: -0.33","sex: 1, alleles: 0.66"
6.254479165562643,"sex: -1, alleles: -0.43","sex: 1, alleles: 0.59"
6.254997554829397,"sex: -1, alleles: 0.78","sex: 1, alleles: 0.94"
6.256301877313627,"sex: -1, alleles: 0.49","sex: 1, alleles: 0.4"
6.258023483513976,"sex: -1, alleles: 0.98","sex: 1, alleles: 0.13"
6.258032517903298,"sex: -1, alleles: 0.54","sex: 1, alleles: -0.39"
6.258505663104858,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.29"
6.259528226483562,"sex: -1, alleles: -0.18","sex: 1, alleles: -0.42"
6.264234963766664,"sex: -1, alleles: 0.56","sex: 1, alleles: -0.9"
6.2644468926515176,"sex: -1, alleles: 0.12","sex: 1, alleles: -0.24"
6.2646570314846635,"sex: -1, alleles: 1.02","sex: 1, alleles: -0.27"
6.26502830616922,"sex: -1, alleles: 0.7","sex: 1, alleles: -0.29"
6.2652121965499905,"sex: -1, alleles: -0.29","sex: 1, alleles: -0.39"
6.265432285249764,"sex: -1, alleles: -0.35","sex: 1, alleles: -0.32"
6.268245441479143,"sex: -1, alleles: -0.55","sex: 1, alleles: -0.18"
6.26827653610792,"sex: -1, alleles: -0.45","sex: 1, alleles: 0.31"
6.269426671591742,"sex: -1, alleles: 1.15","sex: 1, alleles: 1.41"
6.269670359822468,"sex: -1, alleles: 0.07","sex: 1, alleles: 0.96"
6.270858542126916,"sex: -1, alleles: 0.56","sex: 1, alleles: 0.46"
6.271339698155767,"sex: -1, alleles: 0.1","sex: 1, alleles: -0.77"
6.271780593016599,"sex: -1, alleles: 0.35","sex: 1, alleles: 0.15"
6.271959008761371,"sex: -1, alleles: 0.02","sex: 1, alleles: 0.3"
6.27298448185962,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.17"
6.273890876823881,"sex: -1, alleles: 1.5","sex: 1, alleles: 1.03"
6.274121498628476,"sex: -1, alleles: 0.74","sex: 1, alleles: 0.49"
6.274222621656579,"sex: -1, alleles: -0.83","sex: 1, alleles: 0.66"
6.274333653816891,"sex: -1, alleles: 0.88","sex: 1, alleles: -0.06"
6.274759616137269,"sex: -1, alleles: 0.72","sex: 1, alleles: -0.01"
6.275709656907717,"sex: -1, alleles: 1.01","sex: 1, alleles: 0.41"
6.2760286725040535,"sex: -1, alleles: -0.24","sex: 1, alleles: 0.6"
6.276410943767983,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.21"
6.276441550999427,"sex: -1, alleles: -0.21","sex: 1, alleles: 0.03"
6.276838034079937,"sex: -1, alleles: 0.45","sex: 1, alleles: -0.88"
6.277280612141915,"sex: -1, alleles: -1.26","sex: 1, alleles: 0.56"
6.277947599599381,"sex: -1, alleles: 1.02","sex: 1, alleles: -0.15"
6.278384961849463,"sex: -1, alleles: 0.96","sex: 1, alleles: 0.05"
6.278611860775154,"sex: -1, alleles: -0.79","sex: 1, alleles: -0.18"
6.279655343411781,"sex: -1, alleles: 0.05","sex: 1, alleles: 0.32"
6.280103234033991,"sex: -1, alleles: -0.33","sex: 1, alleles: 0.06"
6.2809991160177505,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.5"
6.282341643063525,"sex: -1, alleles: 0.91","sex: 1, alleles: -0.75"
6.283198245257637,"sex: -1, alleles: -0.27","sex: 1, alleles: 1.24"
6.284912191719043,"sex: -1, alleles: -0.62","sex: 1, alleles: 0.84"
6.285420356129075,"sex: -1, alleles: -1.26","sex: 1, alleles: 0.79"
6.286147038719032,"sex: -1, alleles: -0.37","sex: 1, alleles: -1.23"
6.286272690577349,"sex: -1, alleles: 0.18","sex: 1, alleles: 0.27"
6.2864979086529305,"sex: -1, alleles: 0.29","sex: 1, alleles: -0.66"
6.287396045296236,"sex: -1, alleles: -1.2","sex: 1, alleles: 0.68"
6.287818669324211,"sex: -1, alleles: 0.11","sex: 1, alleles: 0.18"
6.287925510009217,"sex: -1, alleles: -0.07","sex: 1, alleles: -0.38"
6.28952565294294,"sex: -1, alleles: -1.27","sex: 1, alleles: 0.05"
6.290440281878245,"sex: -1, alleles: 0.24","sex: 1, alleles: 0.53"
6.291944378916301,"sex: -1, alleles: -1.16","sex: 1, alleles: -0.32"
6.292280946766376,"sex: -1, alleles: -0.13","sex: 1, alleles: -0.05"
6.292572215892363,"sex: -1, alleles: 1.11","sex: 1, alleles: 0.03"
6.293884991748361,"sex: -1, alleles: -0.97","sex: 1, alleles: -0.18"
6.294091431415001,"sex: -1, alleles: 0.55","sex: 1, alleles: 0.0"
6.294578972473673,"sex: -1, alleles: 0.56","sex: 1, alleles: 1.58"
6.295032431217252,"sex: -1, alleles: 0.56","sex: 1, alleles: -0.49"
6.295905175835981,"sex: -1, alleles: 0.63","sex: 1, alleles: -0.17"
6.296790019994994,"sex: -1, alleles: 0.77","sex: 1, alleles: 0.38"
6.297174171129663,"sex: -1, alleles: 0.05","sex: 1, alleles: -0.42"
6.297845307063492,"sex: -1, alleles: 1.75","sex: 1, alleles: 0.0"
6.298643745186846,"sex: -1, alleles: 1.75","sex: 1, alleles: 0.11"
6.299495097752435,"sex: -1, alleles: 0.5","sex: 1, alleles: -0.18"
6.300609311374049,"sex: -1, alleles: 1.34","sex: 1, alleles: 1.08"
6.303393995540323,"sex: -1, alleles: 1.11","sex: 1, alleles: 0.97"
6.303769224111204,"sex: -1, alleles: 0.91","sex: 1, alleles: 0.66"
6.305677634127095,"sex: -1, alleles: 0.26","sex: 1, alleles: 0.43"
6.306822993873631,"sex: -1, alleles: 0.59","sex: 1, alleles: 0.63"
6.308089288502532,"sex: -1, alleles: -0.34","sex: 1, alleles: 0.65"
6.308596967236522,"sex: -1, alleles: -0.04","sex: 1, alleles: 0.6"
6.308910471571645,"sex: -1, alleles: 0.4","sex: 1, alleles: 0.79"
6.309957528713001,"sex: -1, alleles: -0.81","sex: 1, alleles: 0.6"
6.313022967692127,"sex: -1, alleles: 0.59","sex: 1, alleles: 1.69"
6.313056283418584,"sex: -1, alleles: 0.88","sex: 1, alleles: 0.66"
6.3131836274121556,"sex: -1, alleles: -0.02","sex: 1, alleles: -0.33"
6.313259469249295,"sex: -1, alleles: -0.82","sex: 1, alleles: -0.69"
6.3136933822221115,"sex: -1, alleles: -0.16","sex: 1, alleles: 0.62"
6.314409886445062,"sex: -1, alleles: 0.08","sex: 1, alleles: -1.13"
6.314667561853854,"sex: -1, alleles: 0.01","sex: 1, alleles: 1.11"
6.314806407093747,"sex: -1, alleles: 0.28","sex: 1, alleles: -1.34"
6.317116973337675,"sex: -1, alleles: -1.29","sex: 1, alleles: -0.75"
6.31724860698276,"sex: -1, alleles: 0.02","sex: 1, alleles: 0.27"
6.31732070651873,"sex: -1, alleles: -0.13","sex: 1, alleles: -0.31"
6.318237250530206,"sex: -1, alleles: 0.78","sex: 1, alleles: 1.29"
6.319098509618968,"sex: -1, alleles: -0.3","sex: 1, alleles: 0.32"
6.319461538400375,"sex: -1, alleles: -0.49","sex: 1, alleles: -0.33"
6.319712279299259,"sex: -1, alleles: 0.75","sex: 1, alleles: 0.26"
6.320986771010328,"sex: -1, alleles: 0.72","sex: 1, alleles: -0.23"
